sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;meta-llama_Llama-3.2-3B_correct_nll;meta-llama_Llama-3.2-3B_incorrect_nll;meta-llama_Llama-3.2-3B_certainty;meta-llama_Llama-3.2-3B_decision
41.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Metų pradžioje institute dirbo 83 darbuotojai.;Metų pradžiai institute dirbo 83 darbuotojai.; ;;vlkk;;3.2263965606689453;3.414621353149414;0.18822479248046875;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Šią savaitę pristatyta 120 užsakymų.;Šiai savaitei pristatyta 120 užsakymų.; ;;ChatGPT;;3.247710704803467;3.7081692218780518;0.46045851707458496;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Metų pradžioje įstaiga skolų neturėjo.;Metų pradžiai įstaiga skolų neturėjo.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1004;3.085235595703125;3.159775495529175;0.0745398998260498;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Iki rugsėjo pabaigos užbaigta 75% projektų.;Rugsėjo pabaigai užbaigta 75% projektų.; ;;ChatGPT;;4.521098613739014;3.720292568206787;-0.8008060455322266;incorrect
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Iki vakaro turime paruošti ataskaitą.;Vakarui turime paruošti ataskaitą.; ;;ChatGPT;;6.304265022277832;4.4521002769470215;-1.8521647453308105;incorrect
42.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Išvažiavo vienai dienai.;Išvažiavo vieną dieną.;Veiksmo trukmei bei paskirčiai reikšti naudininkas – ne klaida.;ADDED THE INCORRECT ONE, but both are OK depending on the context.;vlkk;;4.04524040222168;3.5092084407806396;-0.53603196144104;incorrect
43.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Posėdį atidėjo kitai savaitei.;Posėdį atidėjo kitą savaitę.;Veiksmo trukmei bei paskirčiai reikšti naudininkas – ne klaida.;ADDED THE INCORRECT ONE, but both are OK depending on the context.;vlkk;;3.9919068813323975;3.852994918823242;-0.13891196250915527;incorrect
44.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Lėšų skyrė tik šiam mėnesiui.;Lėšų skyrė tik šį mėnesį.;Veiksmo trukmei bei paskirčiai reikšti naudininkas – ne klaida.;ADDED THE INCORRECT ONE, but both are OK depending on the context.;vlkk;;3.1391541957855225;2.8287131786346436;-0.3104410171508789;incorrect
45.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Išėjo pietų.;Išėjo pietums.; ;;vlkk;;4.104846954345703;5.532621383666992;1.427774429321289;correct
46.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Susirinko į posėdį.;Susirinko posėdžiui.; ;;vlkk;;4.3497209548950195;5.615048408508301;1.2653274536132812;correct
47.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Teatras išvažiavo į gastroles.;Teatras išvažiavo gastrolėms.; ;;vlkk;;4.639535903930664;4.644978046417236;0.005442142486572266;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Įvykio liudytojas buvo nuvežtas į apklausą.;Įvykio liudytojas buvo nuvežtas apklausai.; ; ;internet;http://web.vu.lt › flf › 2014/03 › SK_2015_linksniai;3.2916977405548096;3.79093074798584;0.4992330074310303;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Šie ligoniai į tyrimus neatvyko.;Šie ligoniai tyrimams neatvyko.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1004;5.624727725982666;6.344000339508057;0.7192726135253906;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Kvalifikacijos kelti buvo pasiųsti du žmonės.;Kvalifikacijai kelti buvo pasiųsti du žmonės.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1005;3.2000207901000977;3.577967882156372;0.3779470920562744;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Gavau kvietimą į iškilmingą vakarienę.;Gavau kvietimą iškilmingai vakarienei.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1006;4.083789348602295;4.612596035003662;0.5288066864013672;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Meras kvietė glaudžiau bendradarbiauti.;Meras kvietė glaudesniam bendradarbiavimui.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1007;4.083699703216553;4.02007532119751;-0.06362438201904297;incorrect
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Mokiniai išvyko į ekskursiją.;Mokiniai išvyko ekskursijai.; ;;ChatGPT;;3.809237480163574;4.729723930358887;0.9204864501953125;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Visi išėjo į šventę.;Visi išėjo šventei.; ;;ChatGPT;;4.173548698425293;4.792901515960693;0.6193528175354004;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Sportininkai važiavo į varžybas.;Sportininkai važiavo varžyboms.; ;;ChatGPT;;3.8324437141418457;4.686741828918457;0.8542981147766113;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Direktorius nuėjo į susitikimą su partneriais.;Direktorius nuėjo susitikimui su partneriais.; ;;ChatGPT;;3.58420991897583;4.122006416320801;0.5377964973449707;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Darbuotojai išvyko į komandiruotę.;Darbuotojai išvyko komandiruotei.; ;;ChatGPT;;3.5547983646392822;4.396308898925781;0.841510534286499;correct
48.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Vykstame oficialaus vizito.;Vykstame oficialiam vizitui.; ;;vlkk;;7.869350910186768;7.625124454498291;-0.24422645568847656;incorrect
49.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Reikalinga sekretorė, mokanti užsienio kalbų.;Reikalinga sekretorė, mokanti užsienio kalbas.; ;;vlkk;;3.694512128829956;4.076417446136475;0.38190531730651855;correct
50.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Visi mes darome klaidų.;Visi mes darome klaidas.; ;;vlkk;;6.189104080200195;6.763607025146484;0.5745029449462891;correct
51.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Prašom atnešti du juodos kavos ir vieną arbatos.;Prašom atnešti dvi juodas kavas ir vieną arbatą.; ;;vlkk;;5.3295488357543945;4.52549409866333;-0.8040547370910645;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Bet kokia dozė gali sukelti atsitiktinių reiškinių – genetinių pokyčių ar vėžinių susirgimų.;Bet kokia dozė gali sukelti atsitiktinius reiškinius – genetinius pokyčius ar vėžinius susirgimus.; ; ;vlkk-extra;https://vlkk.lt/konsultacijos/978-galininkas-kilmininkas;3.142958164215088;3.2290468215942383;0.08608865737915039;correct
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Prašau duoti arbatos.;Prašau duoti arbatą.; ;;ChatGPT;;6.303864479064941;5.874428749084473;-0.42943572998046875;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Paragavo vaisių mišinio.;Paragavo vaisių mišinį.; ;;ChatGPT;;6.294677734375;5.758971214294434;-0.5357065200805664;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Ji turi žinių apie projektą.;Ji turi žinias apie projektą.; ;;ChatGPT;;4.36932373046875;5.157749652862549;0.7884259223937988;correct
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Į arbatą įdėk medaus.;Į arbatą įdėk medų.; ;;ChatGPT;;4.2455363273620605;4.028223514556885;-0.21731281280517578;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Ar turite šviežių uogų?;Ar turite šviežias uogas?; ;;ChatGPT;;5.211381912231445;6.028993129730225;0.8176112174987793;correct
52.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Karšto vandens turime kartą per savaitę.;Karštą vandenį turime kartą per savaitę.; ;;vlkk;;5.43300199508667;3.877591848373413;-1.5554101467132568;incorrect
53.0;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Nedarinėk durų!;Nedarinėk duris!; ;;vlkk;;6.889228820800781;7.520223617553711;0.6309947967529297;correct
54.0;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Kodėl neužsisakėte mūsų žurnalo?;Kodėl neužsisakėte mūsų žurnalą?; ;;vlkk;;2.9020655155181885;2.82304048538208;-0.0790250301361084;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neprašyk manęs tokių dalykų.;Neprašyk mane tokių dalykų.; ; ;internet;http://web.vu.lt › flf › 2014/03 › SK_2015_linksniai;4.989955902099609;4.740630149841309;-0.24932575225830078;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Negirk pradžios, girk pabaigą.;Negirk pradžią, girk pabaigą.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;6.51239013671875;5.925764560699463;-0.5866255760192871;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Nebandykite šio recepto.;Nebandykite šį receptą.;;;ChatGPT;;6.597323417663574;5.959134101867676;-0.6381893157958984;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neužfiksavome triukšmo padidėjimo.;Neužfiksavome triukšmo padidėjimą.; ;;ChatGPT;;5.873138904571533;5.648018836975098;-0.22512006759643555;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neišgirdau tavo klausimo.;Neišgirdau tavo klausimą.; ;;ChatGPT;;5.735973834991455;4.866304874420166;-0.8696689605712891;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Negalime užtikrinti tokios kokybės.;Negalime užtikrinti tokią kokybę.; ;;ChatGPT;;4.311591625213623;4.489010334014893;0.17741870880126953;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neprisimenu tų laikų.;Neprisimenu tuos laikus.; ;;ChatGPT;;4.9865570068359375;6.1005706787109375;1.114013671875;correct
55.0;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Šių užrašų nevadinčiau reportažu.;Šiuos užrašus nevadinčiau reportažu.; ;;vlkk;;4.185954570770264;4.113346576690674;-0.07260799407958984;incorrect
56.0;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Išėjo linų rauti.;Išėjo linus rauti.; ;;vlkk;;5.309030055999756;5.585300922393799;0.27627086639404297;correct
57.0;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Atvyko skaityti paskaitų.;Atvyko skaityti paskaitas.; ;;vlkk;;4.388303756713867;4.342782974243164;-0.045520782470703125;incorrect
58.0;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Nuvažiavo atsiimti dokumentų.;Nuvažiavo atsiimti dokumentus.; ;;vlkk;;6.033241271972656;6.403865337371826;0.3706240653991699;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Išėjau parsivesti vaiko.;Išėjau parsivesti vaiką.; ;;internet;http://web.vu.lt › flf › 2014/03 › SK_2015_linksniai;5.627823352813721;5.071305274963379;-0.5565180778503418;incorrect
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Vaikinas išėjo pieno nupirkti.;Vaikinas išėjo pieną nupirkti.; ;;ChatGPT;;4.4388427734375;4.476964950561523;0.03812217712402344;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Mama atėjo knygų pasiimti.;Mama atėjo knygas pasiimti.; ;;ChatGPT;;4.1011176109313965;4.565118789672852;0.4640011787414551;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Įslinko pasiimti dokumentų iš kabineto.;Įslinko pasiimti dokumentus iš kabineto.; ;;ChatGPT;;4.183005332946777;4.377734184265137;0.19472885131835938;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Ji nuvyko sumokėti sąskaitų į banką.;Ji nuvyko sumokėti sąskaitas į banką.; ;;ChatGPT;;4.832974433898926;4.779780864715576;-0.05319356918334961;incorrect
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Užsuko giminių aplankyti.;Užsuko gimines aplankyti.; ;;ChatGPT;;5.378124237060547;6.233131408691406;0.8550071716308594;correct
