sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;google_gemma-3-27b-pt_correct_nll;google_gemma-3-27b-pt_incorrect_nll;google_gemma-3-27b-pt_certainty;google_gemma-3-27b-pt_decision
41.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Metų pradžioje institute dirbo 83 darbuotojai.;Metų pradžiai institute dirbo 83 darbuotojai.; ;;vlkk;;3.222677230834961;3.6948466300964355;0.4721693992614746;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Šią savaitę pristatyta 120 užsakymų.;Šiai savaitei pristatyta 120 užsakymų.; ;;ChatGPT;;3.0187253952026367;3.7398362159729004;0.7211108207702637;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Metų pradžioje įstaiga skolų neturėjo.;Metų pradžiai įstaiga skolų neturėjo.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1004;3.40175199508667;3.7762913703918457;0.3745393753051758;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Iki rugsėjo pabaigos užbaigta 75% projektų.;Rugsėjo pabaigai užbaigta 75% projektų.; ;;ChatGPT;;2.8539769649505615;3.1125967502593994;0.2586197853088379;correct
;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Iki vakaro turime paruošti ataskaitą.;Vakarui turime paruošti ataskaitą.; ;;ChatGPT;;3.477687358856201;3.847095012664795;0.36940765380859375;correct
42.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Išvažiavo vienai dienai.;Išvažiavo vieną dieną.;Veiksmo trukmei bei paskirčiai reikšti naudininkas – ne klaida.;ADDED THE INCORRECT ONE, but both are OK depending on the context.;vlkk;;3.755122423171997;3.590693712234497;-0.1644287109375;incorrect
43.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Posėdį atidėjo kitai savaitei.;Posėdį atidėjo kitą savaitę.;Veiksmo trukmei bei paskirčiai reikšti naudininkas – ne klaida.;ADDED THE INCORRECT ONE, but both are OK depending on the context.;vlkk;;4.427889823913574;4.6169233322143555;0.18903350830078125;correct
44.0;1;Use of Cases;3;3.3 Dative case;3;3.3.3 Dative case should not be used for indicating a specific time limit or moment when purpose is not being expressed.;1;;Lėšų skyrė tik šiam mėnesiui.;Lėšų skyrė tik šį mėnesį.;Veiksmo trukmei bei paskirčiai reikšti naudininkas – ne klaida.;ADDED THE INCORRECT ONE, but both are OK depending on the context.;vlkk;;3.6305148601531982;3.4162087440490723;-0.21430611610412598;incorrect
45.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Išėjo pietų.;Išėjo pietums.; ;;vlkk;;6.1917548179626465;6.559093475341797;0.3673386573791504;correct
46.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Susirinko į posėdį.;Susirinko posėdžiui.; ;;vlkk;;4.570754051208496;5.181866645812988;0.6111125946044922;correct
47.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Teatras išvažiavo į gastroles.;Teatras išvažiavo gastrolėms.; ;;vlkk;;3.313284397125244;3.539241075515747;0.22595667839050293;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Įvykio liudytojas buvo nuvežtas į apklausą.;Įvykio liudytojas buvo nuvežtas apklausai.; ; ;internet;http://web.vu.lt › flf › 2014/03 › SK_2015_linksniai;3.049313545227051;3.170776844024658;0.12146329879760742;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Šie ligoniai į tyrimus neatvyko.;Šie ligoniai tyrimams neatvyko.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1004;4.216987609863281;4.517589092254639;0.3006014823913574;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Kvalifikacijos kelti buvo pasiųsti du žmonės.;Kvalifikacijai kelti buvo pasiųsti du žmonės.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1005;3.6343882083892822;3.6627180576324463;0.028329849243164062;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Gavau kvietimą į iškilmingą vakarienę.;Gavau kvietimą iškilmingai vakarienei.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1006;3.046574115753174;3.69545578956604;0.6488816738128662;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Meras kvietė glaudžiau bendradarbiauti.;Meras kvietė glaudesniam bendradarbiavimui.; ;;internet;https://salcininkai.lt/valstybine-kalba/linksniu-vartojimo-klaidos/1007;4.690369606018066;4.315460205078125;-0.3749094009399414;incorrect
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Mokiniai išvyko į ekskursiją.;Mokiniai išvyko ekskursijai.; ;;ChatGPT;;3.0718119144439697;3.5544633865356445;0.4826514720916748;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Visi išėjo į šventę.;Visi išėjo šventei.; ;;ChatGPT;;4.213001728057861;5.293460845947266;1.0804591178894043;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Sportininkai važiavo į varžybas.;Sportininkai važiavo varžyboms.; ;;ChatGPT;;3.497555732727051;4.239150524139404;0.7415947914123535;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Direktorius nuėjo į susitikimą su partneriais.;Direktorius nuėjo susitikimui su partneriais.; ;;ChatGPT;;3.7082676887512207;4.270609378814697;0.5623416900634766;correct
;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Darbuotojai išvyko į komandiruotę.;Darbuotojai išvyko komandiruotei.; ;;ChatGPT;;2.560027599334717;3.1865358352661133;0.6265082359313965;correct
48.0;1;Use of Cases;3;3.3 Dative case;4;3.3.4 Dative should not be used with verbs of motion to express purpose.;1;;Vykstame oficialaus vizito.;Vykstame oficialiam vizitui.; ;;vlkk;;4.875665664672852;4.369028568267822;-0.5066370964050293;incorrect
49.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Reikalinga sekretorė, mokanti užsienio kalbų.;Reikalinga sekretorė, mokanti užsienio kalbas.; ;;vlkk;;2.966705799102783;3.018698215484619;0.05199241638183594;correct
50.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Visi mes darome klaidų.;Visi mes darome klaidas.; ;;vlkk;;3.013216733932495;3.3040761947631836;0.2908594608306885;correct
51.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Prašom atnešti du juodos kavos ir vieną arbatos.;Prašom atnešti dvi juodas kavas ir vieną arbatą.; ;;vlkk;;3.5343122482299805;3.760768413543701;0.2264561653137207;correct
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Bet kokia dozė gali sukelti atsitiktinių reiškinių – genetinių pokyčių ar vėžinių susirgimų.;Bet kokia dozė gali sukelti atsitiktinius reiškinius – genetinius pokyčius ar vėžinius susirgimus.; ; ;vlkk-extra;https://vlkk.lt/konsultacijos/978-galininkas-kilmininkas;2.827641487121582;2.7016499042510986;-0.1259915828704834;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Prašau duoti arbatos.;Prašau duoti arbatą.; ;;ChatGPT;;5.020730972290039;5.21018123626709;0.18945026397705078;correct
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Paragavo vaisių mišinio.;Paragavo vaisių mišinį.; ;;ChatGPT;;7.584486961364746;7.3660359382629395;-0.21845102310180664;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Ji turi žinių apie projektą.;Ji turi žinias apie projektą.; ;;ChatGPT;;6.7654924392700195;6.190946578979492;-0.5745458602905273;incorrect
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Į arbatą įdėk medaus.;Į arbatą įdėk medų.; ;;ChatGPT;;4.403380393981934;4.603317737579346;0.1999373435974121;correct
;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Ar turite šviežių uogų?;Ar turite šviežias uogas?; ;;ChatGPT;;4.105507850646973;4.309292793273926;0.20378494262695312;correct
52.0;1;Use of Cases;4;3.4 Accusative case;1;3.4.1 Accusative case should not be used to express an indefinite quantity of things or a part of something (instead of the partitive genitive).;1;;Karšto vandens turime kartą per savaitę.;Karštą vandenį turime kartą per savaitę.; ;;vlkk;;4.3922882080078125;3.1836111545562744;-1.208677053451538;incorrect
53.0;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Nedarinėk durų!;Nedarinėk duris!; ;;vlkk;;8.688604354858398;9.240876197814941;0.552271842956543;correct
54.0;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Kodėl neužsisakėte mūsų žurnalo?;Kodėl neužsisakėte mūsų žurnalą?; ;;vlkk;;3.898909091949463;4.079824924468994;0.18091583251953125;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neprašyk manęs tokių dalykų.;Neprašyk mane tokių dalykų.; ; ;internet;http://web.vu.lt › flf › 2014/03 › SK_2015_linksniai;4.068873882293701;4.762150287628174;0.6932764053344727;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Negirk pradžios, girk pabaigą.;Negirk pradžią, girk pabaigą.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;5.501173973083496;5.457911491394043;-0.043262481689453125;incorrect
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Nebandykite šio recepto.;Nebandykite šį receptą.;;;ChatGPT;;6.876521587371826;7.079611301422119;0.20308971405029297;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neužfiksavome triukšmo padidėjimo.;Neužfiksavome triukšmo padidėjimą.; ;;ChatGPT;;3.842298984527588;3.865694522857666;0.023395538330078125;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neišgirdau tavo klausimo.;Neišgirdau tavo klausimą.; ;;ChatGPT;;3.814809799194336;4.369053840637207;0.5542440414428711;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Negalime užtikrinti tokios kokybės.;Negalime užtikrinti tokią kokybę.; ;;ChatGPT;;3.6245925426483154;3.6499288082122803;0.025336265563964844;correct
;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Neprisimenu tų laikų.;Neprisimenu tuos laikus.; ;;ChatGPT;;5.05930757522583;5.191684246063232;0.13237667083740234;correct
55.0;1;Use of Cases;4;3.4 Accusative case;2;3.4.2 Accusative case should not be used to express the direct object next to a negative verb (instead of the genitive).;1;;Šių užrašų nevadinčiau reportažu.;Šiuos užrašus nevadinčiau reportažu.; ;;vlkk;;4.23669958114624;3.8240530490875244;-0.4126465320587158;incorrect
56.0;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Išėjo linų rauti.;Išėjo linus rauti.; ;;vlkk;;6.49208927154541;7.148975372314453;0.656886100769043;correct
57.0;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Atvyko skaityti paskaitų.;Atvyko skaityti paskaitas.; ;;vlkk;;4.450192451477051;4.618494987487793;0.1683025360107422;correct
58.0;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Nuvažiavo atsiimti dokumentų.;Nuvažiavo atsiimti dokumentus.; ;;vlkk;;5.159307956695557;5.268702030181885;0.10939407348632812;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Išėjau parsivesti vaiko.;Išėjau parsivesti vaiką.; ;;internet;http://web.vu.lt › flf › 2014/03 › SK_2015_linksniai;4.055229187011719;4.245931148529053;0.19070196151733398;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Vaikinas išėjo pieno nupirkti.;Vaikinas išėjo pieną nupirkti.; ;;ChatGPT;;4.782188415527344;4.216728687286377;-0.5654597282409668;incorrect
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Mama atėjo knygų pasiimti.;Mama atėjo knygas pasiimti.; ;;ChatGPT;;5.188161373138428;5.408844470977783;0.22068309783935547;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Įslinko pasiimti dokumentų iš kabineto.;Įslinko pasiimti dokumentus iš kabineto.; ;;ChatGPT;;4.502127647399902;4.531585216522217;0.029457569122314453;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Ji nuvyko sumokėti sąskaitų į banką.;Ji nuvyko sumokėti sąskaitas į banką.; ;;ChatGPT;;4.3147077560424805;4.511960029602051;0.1972522735595703;correct
;1;Use of Cases;4;3.4 Accusative case;3;3.4.3 Accusative case should not be used with verbs of motion to express purpose or aim when the accusative cannot stand alone without the infinitive.;1;;Užsuko giminių aplankyti.;Užsuko gimines aplankyti.; ;;ChatGPT;;4.025169372558594;4.005654811859131;-0.01951456069946289;incorrect
